id,city,district,road,community,price,rentalMethod,houseType,roomType,areaSize,decorateType,ori,floorInfo,hasRefrigerator,hasWashingMachine,hasBalcony,hasCook,hasAirConditioner,hasWaterHeater,hasBed,hasWardrobe,hasSofa,hasWifi,traffic,bedroomNum,bathroomNum,hallsNum
"1174","武汉","黄陂","盘龙城","珑璟轩","700","合租","普通住宅","4室1厅2卫","19","简单装修","朝南","低层(共23层)","1","1","1","1","1","1","1","1","1","1","2/7号线","4","2","1"
"1175","武汉","洪山","光谷东","世界城创世界","1250","整租","普通住宅","1室0厅1卫","45","精装修","朝南","中层(共19层)","0","1","0","1","1","1","1","1","0","0","11号线","1","1","0"
"1176","武汉","江汉","杨汊湖","福星华府(东区)","799","合租","普通住宅","4室1厅1卫","21","精装修","朝南","中层(共45层)","1","1","0","1","1","1","1","1","1","0","2/6号线","4","1","1"
"1177","武汉","洪山","关西","南湖锦城","2200","整租","普通住宅","2室1厅1卫","72","精装修","朝南","中层(共33层)","1","1","1","1","1","1","1","1","1","1","2号线","2","1","1"
"1178","武汉","洪山","关西","康卓新城","3300","整租","普通住宅","3室2厅2卫","105","精装修","朝南","低层(共36层)","1","1","1","1","1","1","1","1","1","1","2号线","3","2","2"
"1179","武汉","武昌","南湖花园","雄楚春天","500","合租","普通住宅","4室1厅1卫","20","精装修","南北","低层(共20层)","1","1","1","1","1","1","1","1","1","1","4号线","4","1","1"
"1180","武汉","江夏","东湖高新","旭辉御府(别墅)","850","合租","别墅","8室0厅8卫","20","精装修","朝南","共3层","0","1","0","0","1","1","1","1","0","1",\N,"8","8","0"
"1181","武汉","江夏","东湖高新","旭辉御府","860","合租","普通住宅","3室1厅1卫","15","精装修","朝南","中层(共32层)","1","1","1","1","1","1","1","1","1","1",\N,"3","1","1"
"1182","武汉","江汉","万松园","东一时区","600","合租","普通住宅","3室1厅2卫","20","精装修","朝南","中层(共14层)","1","1","1","1","1","1","1","1","1","1","1/2/7号线","3","2","1"
"1183","武汉","黄陂","盘龙城","珩生领袖城","450","合租","普通住宅","4室1厅2卫","18","精装修","朝南","低层(共21层)","1","1","1","1","1","1","1","1","1","1","2/7号线","4","2","1"
"1184","武汉","蔡甸","蔡甸城区","青澳都市尚巢","1300","合租","普通住宅","2室1厅2卫","20","精装修","朝南","高层(共18层)","1","1","1","1","1","1","1","1","1","1","3号线","2","2","1"
"1185","武汉","江夏","金融港","关南社区四期","650","合租","普通住宅","3室2厅1卫","29.5","精装修","朝南","高层(共35层)","1","1","1","1","1","1","1","1","1","1","2/11号线","3","1","2"
"1186","武汉","江汉","前进/江汉","安顺佳园","600","合租","普通住宅","3室1厅2卫","35","精装修","朝南","中层(共28层)","1","1","1","1","1","1","1","1","1","1","1/2/6号线","3","2","1"
"1187","武汉","武昌","徐家棚","三角花园王家湾小区","560","合租","普通住宅","4室1厅1卫","25","精装修","朝南","中层(共24层)","1","1","1","1","1","1","1","1","1","1","5/7号线","4","1","1"
"1188","武汉","武昌","丁字桥","百瑞景中央生活区(三期)","2605","整租","普通住宅","2室2厅1卫","87","精装修","南北","中层(共32层)","0","0","0","0","0","0","0","0","0","0","2号线","2","1","2"
"1189","武汉","武昌","丁字桥","岭地金居","1700","整租","普通住宅","1室0厅1卫","40","精装修","朝南","中层(共10层)","1","1","1","1","1","1","1","1","1","1","2号线","1","1","0"
"1190","武汉","青山","余家头","奥山世纪城CC尚品","680","合租","普通住宅","4室0厅2卫","20","精装修","朝南","高层(共41层)","1","1","0","0","0","1","0","0","0","0","5号线","4","2","0"
"1191","武汉","洪山","光谷东","龙湖新壹城","1000","合租","其他","4室0厅4卫","35","精装修","朝南","低层(共16层)","1","1","1","1","1","1","1","1","1","1","11号线","4","4","0"
"1192","武汉","洪山","铁机路","徐东馨苑","750","合租","普通住宅","3室2厅2卫","30","简单装修","朝南","中层(共33层)","1","1","1","1","1","1","1","1","0","1","5/8号线","3","2","2"
"1193","武汉","江夏","东湖高新","旭辉御府","800","合租","普通住宅","4室1厅1卫","15","精装修","朝北","中层(共32层)","1","1","1","1","1","1","1","1","1","1",\N,"4","1","1"
"1194","武汉","江汉","常青","凯旋佳园","650","合租","普通住宅","3室1厅1卫","21","精装修","朝南","低层(共7层)","1","1","0","0","0","1","0","0","1","1",\N,"3","1","1"
"1195","武汉","江岸","后湖","新地东方明珠","2600","整租","普通住宅","3室2厅2卫","126","精装修","南北","低层(共18层)","1","1","1","1","1","1","1","1","1","1","3号线","3","2","2"
"1196","武汉","黄陂","盘龙城","08经典","1800","整租","普通住宅","3室2厅1卫","86.7","精装修","朝南","低层(共18层)","1","1","1","1","1","1","0","1","1","0",\N,"3","1","2"
"1197","武汉","江岸","后湖","国际百纳","700","合租","普通住宅","3室1厅1卫","25","精装修","朝南","高层(共33层)","1","1","1","1","1","1","1","1","1","1","8号线","3","1","1"
"1198","武汉","武昌","积玉桥","友谊国际","500","合租","普通住宅","4室1厅2卫","23","精装修","朝南","低层(共23层)","1","1","1","1","1","1","1","1","1","1","2/5/7号线","4","2","1"
"1199","武汉","武昌","武昌火车站","佳兆业广场天御","5200","整租","普通住宅","3室2厅2卫","153.1","豪华装修","南北","低层(共32层)","1","1","1","1","1","1","1","1","1","1","2/4/7号线","3","2","2"
"1200","武汉","江岸","百步亭","秀泽园(北区)","850","合租","普通住宅","4室1厅2卫","35","精装修","朝南","高层(共7层)","1","1","1","1","1","1","1","1","1","1","1/阳逻号线","4","2","1"
"1201","武汉","江岸","后湖","盛景花园","700","合租","普通住宅","4室1厅2卫","18","精装修","朝南","低层(共28层)","1","1","0","1","1","1","1","1","0","1","8号线","4","2","1"
"1202","武汉","洪山","珞瑜东路","统建天成美景","850","合租","普通住宅","4室1厅2卫","13.5","精装修","朝南","中层(共33层)","1","1","1","1","1","1","1","1","1","1","2/11号线","4","2","1"
"1203","武汉","武昌","南湖花园","水域天际","930","合租","普通住宅","3室1厅1卫","12","精装修","朝南","中层(共18层)","1","1","1","1","1","1","1","1","1","1","7号线","3","1","1"
"1204","武汉","汉阳","七里庙","汉桥城中花园D区","2000","整租","普通住宅","2室2厅1卫","90","精装修","朝南","中层(共33层)","1","0","1","1","1","1","1","1","1","0","4号线","2","1","2"
"1205","武汉","武昌","积玉桥","友谊国际","500","合租","普通住宅","4室1厅2卫","23","精装修","朝南","低层(共23层)","1","1","1","1","1","1","1","1","1","1","2/5/7号线","4","2","1"
"1206","武汉","洪山","关西","康卓新城","3300","整租","普通住宅","3室2厅2卫","105","精装修","朝南","低层(共36层)","1","1","1","1","1","1","1","1","1","1","2号线","3","2","2"
"1207","武汉","武昌","南湖花园","北港佳和云居","788","合租","普通住宅","3室2厅2卫","25","精装修","朝南","低层(共18层)","1","1","0","1","1","1","1","1","1","1",\N,"3","2","2"
"1208","武汉","江岸","百步亭","银泰御华园(三期)","600","合租","普通住宅","3室1厅1卫","10.5","精装修","朝南","低层(共32层)","0","0","0","0","1","1","1","0","0","0","3/阳逻号线","3","1","1"
"1209","武汉","洪山","珞瑜东路","统建天成美景","850","合租","普通住宅","4室1厅2卫","13.5","精装修","朝南","中层(共33层)","1","1","1","1","1","1","1","1","1","1","2/11号线","4","2","1"
"1210","武汉","洪山","铁机路","徐东馨苑","750","合租","普通住宅","3室2厅2卫","30","简单装修","朝南","中层(共33层)","1","1","1","1","1","1","1","1","0","1","5/8号线","3","2","2"
"1211","武汉","武昌","徐家棚","绿地名邸公馆(南区)","1300","合租","普通住宅","5室1厅3卫","25","精装修","朝南","低层(共33层)","1","1","1","0","1","1","1","1","0","1","5/7号线","5","3","1"
"1212","武汉","武昌","徐家棚","绿地海珀御观","10000","整租","普通住宅","3室2厅3卫","180","豪华装修","朝南","中层(共34层)","1","1","1","1","1","1","1","1","1","0","5/7号线","3","3","2"
"1213","武汉","江夏","藏龙岛","万豪水岸枫林","900","合租","普通住宅","5室0厅3卫","20","精装修","朝南","高层(共6层)","1","1","1","1","1","1","1","1","1","1",\N,"5","3","0"
"1214","武汉","江汉","前进/江汉","世纪江尚","1000","合租","普通住宅","3室2厅2卫","25","精装修","朝南","低层(共33层)","1","1","1","1","1","1","1","1","1","1","2/6号线","3","2","2"
"1215","武汉","黄陂","盘龙城","汉口湖畔(1期)","500","合租","普通住宅","4室1厅2卫","18","简单装修","朝南","中层(共23层)","0","1","1","0","1","1","1","1","0","1","7号线","4","2","1"
"1216","武汉","洪山","珞瑜东路","葛洲坝世纪花园(一期)","960","合租","普通住宅","5室1厅2卫","10","精装修","朝北","中层(共11层)","0","0","0","0","0","0","0","0","0","0",\N,"5","2","1"
"1217","武汉","黄陂","盘龙城","珩生领袖城","600","合租","普通住宅","4室1厅2卫","20","精装修","朝南","低层(共18层)","1","1","1","1","1","1","1","1","1","1","2/7号线","4","2","1"
"1218","武汉","江岸","百步亭","秀泽园(北区)","850","合租","普通住宅","4室1厅2卫","35","精装修","朝南","高层(共7层)","1","1","1","1","1","1","1","1","1","1","1/阳逻号线","4","2","1"
"1219","武汉","江岸","二七路","东立国际","860","合租","普通住宅","3室1厅1卫","16","精装修","朝南","中层(共24层)","1","1","1","1","1","1","1","1","1","1","1/3号线","3","1","1"
"1220","武汉","江夏","金融港","光谷青年汇","2200","整租","普通住宅","1室1厅1卫","45","简单装修","朝南","低层(共12层)","1","1","1","1","1","1","1","1","1","1","2号线","1","1","1"
"1221","武汉","沌口开发区","沌口周边","万家湖社区A区","630","合租","普通住宅","4室2厅2卫","18","精装修","南北","低层(共6层)","1","1","1","1","1","1","1","1","1","1",\N,"4","2","2"
"1222","武汉","江夏","金融港","关南社区四期","650","合租","普通住宅","3室2厅1卫","29.5","精装修","朝南","高层(共35层)","1","1","1","1","1","1","1","1","1","1","2/11号线","3","1","2"
"1223","武汉","江岸","后湖","跃进家园C区","1200","整租","普通住宅","1室1厅1卫","50","精装修","南北","中层(共33层)","1","1","1","1","1","1","1","1","1","1",\N,"1","1","1"
"1224","武汉","江汉","汉口火车站","万丰花园","750","合租","普通住宅","3室1厅2卫","20","精装修","朝南","中层(共9层)","1","1","1","1","1","1","1","1","1","1","6号线","3","2","1"
"1225","武汉","江汉","常青","凯旋佳园","650","合租","普通住宅","3室1厅1卫","21","精装修","朝南","低层(共7层)","1","1","0","0","0","1","0","0","1","1",\N,"3","1","1"
"1226","武汉","沌口开发区","郭徐岭广场","滨湖社区","550","合租","普通住宅","4室1厅2卫","15","简单装修","朝南","低层(共6层)","1","1","1","1","1","1","1","1","1","1",\N,"4","2","1"
"1227","武汉","江夏","流芳","佛祖岭(G区)","2800","整租","普通住宅","2室2厅1卫","80","精装修","朝南","高层(共33层)","1","1","1","1","1","1","1","1","1","1",\N,"2","1","2"
"1228","武汉","青山","建设七路","招商一江璟城(商住楼)","1700","整租","普通住宅","1室0厅1卫","49.9","精装修","朝南","高层(共42层)","1","1","1","1","1","1","1","1","1","1","5号线","1","1","0"
"1229","武汉","江岸","江岸周边","瑞云公馆","2000","整租","普通住宅","1室2厅2卫","50","精装修","朝南","低层(共18层)","1","1","1","1","1","1","1","1","1","0","8号线","1","2","2"
"1230","武汉","江岸","江汉路","船舶广场","500","合租","普通住宅","3室1厅2卫","15","精装修","东南","低层(共25层)","1","1","1","1","1","1","1","1","1","1","1/2/6号线","3","2","1"
"1231","武汉","汉阳","四新","绿地悦澜湾","600","合租","普通住宅","3室1厅2卫","35","精装修","朝南","低层(共12层)","1","1","1","1","1","1","1","1","0","1",\N,"3","2","1"
"1232","武汉","武昌","中南路","楚天都市花园","600","合租","普通住宅","4室1厅2卫","22","精装修","朝南","中层(共33层)","1","1","1","1","1","1","1","1","1","1","2/4/8号线","4","2","1"
"1233","武汉","洪山","珞狮南路","狮城翰园","680","合租","普通住宅","4室1厅2卫","20","精装修","朝南","低层(共16层)","1","1","1","1","1","1","1","1","1","1","8号线","4","2","1"
"1234","武汉","黄陂","盘龙城","卓尔第一企业社区","1029","整租","其他","1室0厅1卫","35","精装修","朝南","高层(共7层)","1","1","0","1","1","1","1","1","1","1",\N,"1","1","0"
"1235","武汉","武昌","徐家棚","团结名居桂园","450","合租","普通住宅","4室2厅2卫","16","豪华装修","朝南","中层(共28层)","1","1","0","1","1","1","1","1","0","0","5/7/8号线","4","2","2"
"1236","武汉","沌口开发区","阳光丽景","阳光丽景(蔡甸)","650","合租","普通住宅","4室1厅2卫","20","精装修","朝南","高层(共6层)","1","1","1","1","1","1","1","1","1","1","3号线","4","2","1"
"1237","武汉","武昌","东亭","世纪彩城","600","合租","普通住宅","4室1厅2卫","20","精装修","朝南","高层(共12层)","1","1","1","1","1","1","1","1","1","1","4/8号线","4","2","1"
"1238","武汉","江夏","流芳","佛祖岭(G区)","2800","整租","普通住宅","2室2厅1卫","80","精装修","朝南","高层(共33层)","1","1","1","1","1","1","1","1","1","1",\N,"2","1","2"
"1239","武汉","江汉","万松园","电业新村","700","合租","普通住宅","3室1厅2卫","27","精装修","朝南","中层(共9层)","1","1","1","1","1","1","1","1","1","1","2/7号线","3","2","1"
"1240","武汉","洪山","铁机路","华腾园","2300","整租","普通住宅","2室2厅1卫","85","精装修","朝南","中层(共32层)","1","1","1","1","1","1","1","1","1","1","4/8号线","2","1","2"
"1241","武汉","江汉","汉口火车站","万丰花园","750","合租","普通住宅","3室1厅2卫","20","精装修","朝南","中层(共9层)","1","1","1","1","1","1","1","1","1","1","6号线","3","2","1"
"1242","武汉","东西湖","将军路","凯旋名居","1290","合租","普通住宅","4室1厅2卫","14","精装修","朝南","低层(共31层)","1","1","0","1","1","1","1","1","1","1","2号线","4","2","1"
"1243","武汉","沌口开发区","金色港湾","金色港湾(蔡甸)","722","合租","普通住宅","4室1厅2卫","12","精装修","朝南","共4层","1","1","0","1","1","1","1","1","0","1","3号线","4","2","1"
"1244","武汉","武昌","小东门","姚家岭新城","550","合租","普通住宅","4室1厅2卫","35","精装修","朝南","中层(共39层)","1","1","1","1","1","1","1","1","1","1","2/4/7号线","4","2","1"
"1245","武汉","江夏","金融港","城市之光(江夏)","930","合租","公寓","3室1厅1卫","9.8","简单装修","朝南","中层(共33层)","1","1","1","1","1","1","1","1","1","1","2号线","3","1","1"
"1246","武汉","江岸","后湖","跃进家园A区","700","合租","普通住宅","5室1厅2卫","18","精装修","朝南","低层(共33层)","1","1","1","1","1","1","1","1","1","1",\N,"5","2","1"
"1247","武汉","江岸","后湖","吉祥谷","2100","整租","普通住宅","2室2厅1卫","98","精装修","南北","中层(共18层)","1","1","1","1","1","1","1","1","1","0","3号线","2","1","2"
"1248","武汉","洪山","铁机路","保利城三期","3800","整租","普通住宅","4室1厅2卫","125.1","精装修","朝南","高层(共34层)","1","1","1","1","1","1","1","1","0","0",\N,"4","2","1"
"1249","武汉","洪山","铁机路","徐东馨苑","500","合租","普通住宅","3室1厅2卫","15","精装修","朝南","高层(共31层)","1","1","1","1","1","1","1","1","1","1","5/8号线","3","2","1"
"1250","武汉","汉阳","四新","新城璟悦城","1900","整租","普通住宅","2室2厅1卫","74.8","精装修","朝南","高层(共25层)","1","1","1","1","1","1","1","1","1","1",\N,"2","1","2"
"1251","武汉","江夏","纸坊","南郡帝苑","1900","整租","普通住宅","2室2厅1卫","85","精装修","南北","中层(共29层)","1","1","1","1","1","1","1","1","1","0","7号线","2","1","2"
"1252","武汉","东西湖","金银湖","花样年花样城","1700","整租","普通住宅","2室2厅1卫","76","精装修","南北","中层(共30层)","1","1","1","1","1","1","1","1","1","1",\N,"2","1","2"
"1253","武汉","汉阳","四新","绿地悦澜湾","600","合租","普通住宅","3室1厅2卫","35","精装修","朝南","低层(共12层)","1","1","1","1","1","1","1","1","0","1",\N,"3","2","1"
"1254","武汉","黄陂","滠口","滠水春晓二期","1300","整租","普通住宅","2室2厅1卫","81","精装修","南北","高层(共34层)","1","1","1","1","1","1","1","1","1","0",\N,"2","1","2"
"1255","武汉","江夏","东湖高新","北大资源山水年华","600","合租","普通住宅","3室0厅3卫","24","精装修","朝南","中层(共8层)","1","1","0","1","0","1","1","1","0","0","11号线","3","3","0"
"1256","武汉","洪山","珞瑜东路","成园小区","2600","整租","普通住宅","3室2厅1卫","125.4","精装修","朝南","低层(共33层)","1","1","1","1","1","1","1","1","1","1","2号线","3","1","2"
"1257","武汉","江夏","流芳","佛祖岭(G区)","2300","整租","普通住宅","2室2厅1卫","80","精装修","朝南","低层(共33层)","1","1","1","1","1","1","1","1","1","1",\N,"2","1","2"
"1258","武汉","硚口","宗关","南国大武汉SOHO","1399","合租","普通住宅","2室2厅2卫","28","精装修","朝南","中层(共33层)","1","1","1","1","1","1","1","1","1","1","1/3号线","2","2","2"
"1259","武汉","江夏","东湖高新","中城光谷龙山湖","2700","整租","普通住宅","2室1厅1卫","166.8","精装修","朝南","中层(共16层)","1","1","1","1","1","1","1","1","1","1",\N,"2","1","1"
"1260","武汉","洪山","珞瑜东路","成园小区","2600","整租","普通住宅","3室2厅1卫","114","精装修","朝南","低层(共33层)","1","1","1","1","1","1","1","1","1","1","2号线","3","1","2"
"1261","武汉","江夏","藏龙岛","大邱社区","2200","整租","普通住宅","3室1厅1卫","80","精装修","朝南","中层(共33层)","1","1","1","1","1","1","1","1","1","1",\N,"3","1","1"
"1262","武汉","武昌","丁字桥","时代花园西区","3100","整租","普通住宅","2室2厅1卫","78","精装修","南北","高层(共33层)","1","1","1","1","1","1","1","1","1","1","2号线","2","1","2"
"1263","武汉","江汉","前进/江汉","世纪江尚","1600","合租","普通住宅","3室1厅2卫","20","精装修","朝南","低层(共57层)","1","1","1","1","1","1","1","1","1","1","2/6号线","3","2","1"
"1264","武汉","江夏","东湖高新","碧桂园云玺","2800","整租","普通住宅","3室2厅2卫","108","精装修","朝南","低层(共16层)","1","1","1","1","1","1","1","1","1","1","11号线","3","2","2"
"1265","武汉","洪山","铁机路","华腾园","400","合租","普通住宅","3室1厅2卫","25","精装修","朝南","低层(共30层)","1","1","1","1","1","1","1","1","1","1","4/8号线","3","2","1"
"1266","武汉","江汉","前进/江汉","万科金色家园(二期)","2900","整租","普通住宅","2室1厅1卫","67","精装修","朝东","高层(共30层)","1","1","1","1","1","1","1","1","1","0","1/2/6号线","2","1","1"
"1267","武汉","汉阳","汉阳周边","兰亭大境","2200","整租","普通住宅","3室2厅2卫","105","精装修","朝南","低层(共40层)","1","1","1","1","1","1","1","1","1","1","6/16号线","3","2","2"
"1268","武汉","江汉","万松园","青年广场","750","合租","普通住宅","2室1厅2卫","20","精装修","朝南","高层(共33层)","1","1","0","1","1","1","1","1","1","1","2/7号线","2","2","1"
"1269","武汉","江汉","常青","常宁里","21000","整租","别墅","7室2厅3卫","203","精装修","南北","共1层","1","1","1","1","1","1","1","1","1","0","2号线","7","3","2"
"1270","武汉","洪山","欢乐谷","铁机新居","550","合租","普通住宅","5室1厅3卫","18","精装修","朝南","低层(共32层)","0","1","1","0","1","1","1","1","0","1",\N,"5","3","1"
"1271","武汉","东西湖","将军路","凯旋名居","1290","合租","普通住宅","4室1厅2卫","14","精装修","朝南","低层(共31层)","1","1","0","1","1","1","1","1","1","1","2号线","4","2","1"
"1272","武汉","江岸","后湖","汇悦天地(一二期)","2700","整租","普通住宅","2室2厅1卫","90","精装修","朝南","高层(共34层)","1","1","1","1","1","1","1","1","1","0","3/8号线","2","1","2"
"1273","武汉","洪山","铁机路","华腾园","400","合租","普通住宅","3室1厅2卫","25","精装修","朝南","低层(共30层)","1","1","1","1","1","1","1","1","1","1","4/8号线","3","2","1"
"1274","武汉","江汉","前进/江汉","万科金色家园(二期)","2900","整租","普通住宅","2室1厅1卫","67","精装修","朝东","高层(共30层)","1","1","1","1","1","1","1","1","1","0","1/2/6号线","2","1","1"
"1275","武汉","洪山","街道口","泰格公寓","720","合租","普通住宅","3室2厅2卫","26","精装修","南北","高层(共7层)","1","1","1","1","1","1","1","1","1","1","8号线","3","2","2"
"1276","武汉","江夏","文化大道","清江泓景","750","合租","普通住宅","4室1厅1卫","20","精装修","南北","中层(共21层)","1","1","1","0","1","1","1","1","0","1","7号线","4","1","1"
"1277","武汉","东西湖","常青花园","常青花园恒大御景","1160","合租","普通住宅","4室1厅2卫","20","精装修","朝南","中层(共32层)","1","1","1","1","0","1","1","0","1","1","2/6号线","4","2","1"
"1278","武汉","江岸","后湖","牧嶺易城","2300","整租","普通住宅","2室1厅1卫","75","精装修","朝南","中层(共33层)","1","1","1","1","1","1","1","1","1","0","3/阳逻号线","2","1","1"
"1279","武汉","汉阳","王家湾","汉城花园","800","合租","公寓","4室1厅2卫","25","豪华装修","朝南","中层(共38层)","1","1","1","1","1","1","1","1","1","1","3号线","4","2","1"
"1280","武汉","洪山","铁机路","徐东馨苑","600","合租","普通住宅","4室1厅4卫","20","精装修","朝南","高层(共31层)","1","1","1","1","1","1","1","1","1","1","5/8号线","4","4","1"
"1281","武汉","江夏","纸坊","南郡帝苑","1900","整租","普通住宅","2室2厅1卫","85","精装修","南北","中层(共29层)","1","1","1","1","1","1","1","1","1","0","7号线","2","1","2"
"1282","武汉","洪山","珞瑜东路","光谷星座","800","合租","普通住宅","5室1厅2卫","13","精装修","朝南","中层(共45层)","1","1","1","1","1","1","1","1","1","1","2号线","5","2","1"
"1283","武汉","江夏","纸坊","阳光雅园","690","合租","普通住宅","5室1厅5卫","20","精装修","朝南","高层(共15层)","0","1","0","0","1","1","1","1","0","1",\N,"5","5","1"
"1284","武汉","东西湖","吴家山","紫云黄狮海岸(南区)","1700","整租","普通住宅","3室2厅1卫","105","精装修","南北","低层(共6层)","1","1","1","1","1","1","1","1","1","1","6号线","3","1","2"
"1285","武汉","江夏","东湖高新","碧桂园云玺","2800","整租","普通住宅","3室2厅2卫","108","精装修","朝南","低层(共16层)","1","1","1","1","1","1","1","1","1","1","11号线","3","2","2"
"1286","武汉","洪山","珞瑜东路","成园小区","2600","整租","普通住宅","3室2厅1卫","114","精装修","朝南","低层(共33层)","1","1","1","1","1","1","1","1","1","1","2号线","3","1","2"
"1287","武汉","东西湖","吴家山","丰尚御龙湾","1900","整租","普通住宅","3室2厅1卫","89.8","精装修","南北","高层(共31层)","1","1","1","1","1","1","1","1","1","1",\N,"3","1","2"
"1288","武汉","沌口开发区","沌口周边","薛峰社区","600","合租","普通住宅","4室1厅2卫","20.3","精装修","朝南","高层(共6层)","1","1","1","1","1","1","1","1","1","1",\N,"4","2","1"
"1289","武汉","武昌","丁字桥","滨湖名邸(一期)","750","合租","普通住宅","4室2厅2卫","20","精装修","朝南","中层(共25层)","1","1","1","1","1","1","1","1","1","1","2号线","4","2","2"
"1290","武汉","江汉","万松园","元辰国际住宅区","650","合租","普通住宅","3室1厅2卫","25","精装修","朝南","中层(共28层)","1","1","1","1","1","1","1","1","1","1","2/7号线","3","2","1"
"1291","武汉","江夏","文化大道","菩提苑","1800","整租","普通住宅","2室2厅1卫","83","精装修","南北","中层(共21层)","1","1","1","1","1","1","1","1","1","1","7号线","2","1","2"
"1292","武汉","江汉","唐家墩","万科翡翠国际","5200","整租","普通住宅","3室2厅2卫","119.7","精装修","南北","高层(共42层)","1","1","1","1","1","1","1","1","1","1","3/6/7号线","3","2","2"
"1293","武汉","江岸","后湖","国际百纳","790","合租","普通住宅","3室1厅1卫","16","精装修","朝南","高层(共32层)","1","1","1","1","1","1","1","1","1","1","8号线","3","1","1"
"1294","武汉","汉阳","王家湾","南国明珠(三期)","2400","整租","普通住宅","2室2厅1卫","125.1","精装修","朝南","中层(共6层)","1","1","1","1","1","1","1","1","1","1","3号线","2","1","2"
"1295","武汉","江岸","后湖","塔子湖锦绣家园幽兰苑","2000","整租","普通住宅","2室1厅1卫","80","精装修","朝南","中层(共32层)","1","1","1","1","1","1","1","1","1","1","8号线","2","1","1"
"1296","武汉","江岸","建设大道","华润万象城","12500","整租","普通住宅","4室2厅4卫","222","精装修","朝东","中层(共42层)","1","1","1","1","1","1","1","1","1","1","3/6/7号线","4","4","2"
"1297","武汉","汉阳","四新","广电兰亭时代(2期)","550","合租","普通住宅","4室1厅2卫","15","精装修","朝南","低层(共31层)","1","1","1","1","1","1","1","1","1","1",\N,"4","2","1"
"1298","武汉","黄陂","盘龙城","歌林花园","550","合租","普通住宅","4室1厅2卫","20","精装修","朝南","低层(共22层)","1","1","1","1","1","1","1","1","1","1","2/7号线","4","2","1"
"1299","武汉","江汉","万松园","江都仕嘉","700","合租","普通住宅","3室1厅2卫","20","精装修","朝南","高层(共30层)","1","1","1","1","1","1","1","1","1","1","1/2号线","3","2","1"
"1300","武汉","汉阳","鹦鹉","恒大御景湾","2500","整租","普通住宅","2室2厅1卫","80","精装修","南北","中层(共40层)","1","1","1","1","1","1","1","1","1","0","6号线","2","1","2"
"1301","武汉","江汉","汉口火车站","天梨豪园","950","合租","普通住宅","4室1厅2卫","22","精装修","朝南","中层(共11层)","1","1","0","1","1","1","1","1","1","1","2/3号线","4","2","1"
"1302","武汉","洪山","珞瑜东路","统建天成美雅","1200","合租","普通住宅","3室2厅2卫","30","精装修","朝南","高层(共34层)","1","1","1","1","1","1","1","1","1","1","2/11号线","3","2","2"
"1303","武汉","沌口开发区","后官湖大道","观湖花园","650","合租","普通住宅","4室1厅1卫","15","精装修","朝南","高层(共11层)","1","1","1","1","1","1","1","1","0","1",\N,"4","1","1"
"1304","武汉","江岸","建设大道","华润万象城","12500","整租","普通住宅","4室2厅4卫","222","精装修","朝东","中层(共42层)","1","1","1","1","1","1","1","1","1","1","3/6/7号线","4","4","2"
"1305","武汉","江岸","后湖","国际百纳","790","合租","普通住宅","3室1厅1卫","16","精装修","朝南","高层(共32层)","1","1","1","1","1","1","1","1","1","1","8号线","3","1","1"
"1306","武汉","江夏","金融港","光谷悦城","600","合租","普通住宅","2室1厅1卫","22","精装修","朝南","低层(共20层)","1","1","1","1","1","1","1","1","1","1","2号线","2","1","1"
"1307","武汉","江汉","唐家墩","万科翡翠国际","5200","整租","普通住宅","3室2厅2卫","119.7","精装修","南北","高层(共42层)","1","1","1","1","1","1","1","1","1","1","3/6/7号线","3","2","2"
"1308","武汉","江岸","后湖","华宇旭辉星空","1800","整租","普通住宅","1室0厅1卫","29","精装修","朝南","中层(共25层)","1","1","1","1","1","1","1","1","1","1","8号线","1","1","0"
"1309","武汉","江夏","文化大道","菩提苑","1800","整租","普通住宅","2室2厅1卫","83","精装修","南北","中层(共21层)","1","1","1","1","1","1","1","1","1","1","7号线","2","1","2"
"1310","武汉","沌口开发区","沌口周边","薛峰社区","600","合租","普通住宅","4室1厅2卫","20.3","精装修","朝南","高层(共6层)","1","1","1","1","1","1","1","1","1","1",\N,"4","2","1"
"1311","武汉","东西湖","吴家山","东和颐园","2000","整租","普通住宅","3室2厅1卫","118","精装修","朝南","低层(共24层)","1","1","1","1","1","1","1","1","1","1","1号线","3","1","2"
"1312","武汉","洪山","光谷东","新城璞樾门第","630","合租","公寓","3室1厅1卫","13","精装修","朝南","中层(共33层)","1","1","1","1","1","1","1","1","1","1",\N,"3","1","1"
"1313","武汉","江汉","西北湖","新世纪都市花园梅园","1050","合租","普通住宅","5室1厅2卫","45","精装修","朝南","高层(共8层)","1","1","1","1","1","1","1","1","1","1","2/3号线","5","2","1"
"1314","武汉","硚口","古田","百姓之春","1700","整租","普通住宅","2室2厅1卫","76.4","精装修","朝南","低层(共11层)","0","0","0","0","0","0","0","0","0","0",\N,"2","1","2"
"1315","武汉","江汉","汉口火车站","远洋心汉口御峰(K5地块)","600","合租","普通住宅","3室2厅2卫","20","精装修","东南","中层(共36层)","1","1","1","1","1","1","1","1","1","1","2号线","3","2","2"
"1316","武汉","汉阳","王家湾","龙阳熙苑","1500","整租","普通住宅","1室0厅1卫","37","精装修","东南","低层(共33层)","0","0","0","0","0","0","0","0","0","0","3/4号线","1","1","0"
